Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests
org/scribe/utils/OAuthEncoder,true,49,686,false,NA,false
org/scribe/utils/StreamUtils,true,18,306,true,0,true
org/scribe/utils/MapUtils,true,51,283,false,NA,false
org/scribe/utils/Preconditions,true,49,534,true,40,true
org/scribe/model/OAuthRequest,true,99,481,false,NA,false
org/scribe/model/Parameter,true,62,526,true,13,true
org/scribe/model/SignatureType,true,119,43,false,NA,false
org/scribe/model/ParameterList,true,181,1301,false,NA,false
org/scribe/model/Request,true,482,3014,false,NA,false
org/scribe/model/Verb,true,224,108,false,NA,false
org/scribe/model/RequestTuner,true,4,21,true,0,NA
org/scribe/model/Response,true,93,822,false,NA,false
org/scribe/model/OAuthConstants,true,10,207,true,0,NA
org/scribe/model/OAuthConfig,true,77,562,true,30,true
org/scribe/model/Verifier,true,3,93,true,0,NA
org/scribe/model/Token,true,88,779,true,27,true
org/scribe/extractors/AccessTokenExtractor,true,2,9,true,0,NA
org/scribe/extractors/HeaderExtractorImpl,true,83,622,false,NA,false
org/scribe/extractors/BaseStringExtractor,true,2,9,true,0,NA
org/scribe/extractors/JsonTokenExtractor,true,29,198,true,23,true
org/scribe/extractors/HeaderExtractor,true,2,9,true,0,NA
org/scribe/extractors/RequestTokenExtractor,true,2,9,true,0,NA
org/scribe/extractors/TokenExtractorImpl,true,61,374,true,13,true
org/scribe/extractors/BaseStringExtractorImpl,true,40,401,true,19,true
org/scribe/extractors/TokenExtractor20Impl,true,41,249,true,29,true
org/scribe/builder/api/QWeiboApi,true,27,149,true,10,NA
org/scribe/builder/api/FreelancerApi,true,75,297,true,12,NA
org/scribe/builder/api/DiggApi,true,31,157,true,10,NA
org/scribe/builder/api/FacebookApi,true,63,276,true,54,NA
org/scribe/builder/api/NeteaseWeibooApi,true,42,211,true,20,NA
org/scribe/builder/api/LinkedInApi,true,77,516,true,42,NA
org/scribe/builder/api/TrelloApi,true,21,117,true,10,NA
org/scribe/builder/api/GetGlueApi,true,26,149,true,10,NA
org/scribe/builder/api/ConstantContactApi,true,21,117,true,10,NA
org/scribe/builder/api/VimeoApi,true,20,117,true,10,NA
org/scribe/builder/api/MendeleyApi,true,33,167,true,10,NA
org/scribe/builder/api/RenrenApi,true,65,270,true,55,NA
org/scribe/builder/api/SinaWeiboApi20,true,70,295,true,55,NA
org/scribe/builder/api/YahooApi,true,20,117,true,10,NA
org/scribe/builder/api/GoogleApi,true,31,167,true,10,NA
org/scribe/builder/api/KaixinApi,true,39,199,true,10,NA
org/scribe/builder/api/DropBoxApi,true,14,82,true,0,NA
org/scribe/builder/api/SapoApi,true,39,199,true,10,NA
org/scribe/builder/api/LiveApi,true,65,298,true,55,NA
org/scribe/builder/api/XingApi,true,21,117,true,10,NA
org/scribe/builder/api/PlurkApi,true,49,237,true,0,NA
org/scribe/builder/api/UbuntuOneApi,true,22,139,true,11,NA
org/scribe/builder/api/SinaWeiboApi,true,27,149,true,10,NA
org/scribe/builder/api/ImgUrApi,true,18,101,true,10,NA
org/scribe/builder/api/FoursquareApi,true,20,117,true,10,NA
org/scribe/builder/api/MisoApi,true,26,149,true,10,NA
org/scribe/builder/api/Px500Api,true,21,117,true,10,NA
org/scribe/builder/api/TumblrApi,true,26,149,true,10,NA
org/scribe/builder/api/SohuWeiboApi,true,27,149,true,10,NA
org/scribe/builder/api/FlickrApi,true,14,82,true,0,NA
org/scribe/builder/api/VkontakteApi,true,89,315,true,67,NA
org/scribe/builder/api/YammerApi,true,23,139,true,11,NA
org/scribe/builder/api/ViadeoApi,true,63,298,true,55,NA
org/scribe/builder/api/TwitterApi,true,58,253,true,12,NA
org/scribe/builder/api/DefaultApi20,true,11,94,true,2,NA
org/scribe/builder/api/AWeberApi,true,26,149,true,10,NA
org/scribe/builder/api/EvernoteApi,true,92,235,true,14,NA
org/scribe/builder/api/ConstantContactApi2,true,86,383,false,NA,NA
org/scribe/builder/api/Foursquare2Api,true,27,171,true,13,NA
org/scribe/builder/api/NetProspexApi,true,26,149,true,10,NA
org/scribe/builder/api/MeetupApi,true,20,117,true,10,NA
org/scribe/builder/api/SimpleGeoApi,true,15,101,true,0,NA
org/scribe/builder/api/LoveFilmApi,true,26,149,true,10,NA
org/scribe/builder/api/DefaultApi10a,true,21,192,true,7,NA
org/scribe/builder/api/KaixinApi20,true,65,270,true,55,NA
org/scribe/builder/api/SkyrockApi,true,36,205,true,10,NA
org/scribe/builder/api/Api,true,3,9,true,0,NA
org/scribe/builder/ServiceBuilder,true,48,1100,true,8,true
org/scribe/exceptions/OAuthSignatureException,true,13,87,false,NA,false
org/scribe/exceptions/OAuthConnectionException,true,3,49,true,0,NA
org/scribe/exceptions/OAuthParametersMissingException,true,18,80,false,NA,false
org/scribe/exceptions/OAuthException,true,1,76,true,0,true
org/scribe/services/TimestampService,true,1,10,true,0,NA
org/scribe/services/HMACSha1SignatureService,false,NA,NA,false,NA,false
org/scribe/services/TimestampServiceImpl,true,58,338,false,NA,false
org/scribe/services/SignatureService,true,1,22,true,0,NA
org/scribe/services/DatatypeConverterEncoder,true,5,77,true,0,NA
org/scribe/services/RSASha1SignatureService,true,28,332,false,NA,false
org/scribe/services/Base64Encoder,true,25,169,true,18,true
org/scribe/services/PlaintextSignatureService,true,27,163,true,16,NA
org/scribe/services/CommonsEncoder,true,5,185,true,0,true
org/scribe/oauth/OAuth20ServiceImpl,true,60,547,true,0,NA
org/scribe/oauth/OAuth10aServiceImpl,true,475,2574,false,NA,NA
org/scribe/oauth/OAuthService,true,8,45,true,0,NA
