Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests
jsoup/javac/org/jsoup/examples/ListLinks,true,25,886,true,0,NA
jsoup/javac/org/jsoup/examples/HtmlToPlainText,true,133,1896,true,0,NA
jsoup/javac/org/jsoup/examples/package-info,true,NA,NA,true,NA,NA
jsoup/javac/org/jsoup/select/CombiningEvaluator,true,82,1146,true,0,true
jsoup/javac/org/jsoup/select/Elements,true,404,4285,false,NA,false
jsoup/javac/org/jsoup/select/package-info,true,NA,NA,true,NA,NA
jsoup/javac/org/jsoup/select/QueryParser,true,593,6795,true,182,true
jsoup/javac/org/jsoup/select/StructuralEvaluator,true,121,1331,true,0,NA
jsoup/javac/org/jsoup/select/Evaluator,true,511,6551,true,0,NA
jsoup/javac/org/jsoup/select/Collector,true,26,393,true,0,true
jsoup/javac/org/jsoup/select/Selector,true,26,631,false,NA,false
jsoup/javac/org/jsoup/select/NodeVisitor,true,6,26,true,0,NA
jsoup/javac/org/jsoup/select/NodeTraversor,true,13,346,true,0,true
jsoup/javac/org/jsoup/Jsoup,true,80,942,true,0,true
jsoup/javac/org/jsoup/safety/Whitelist,true,325,7947,true,61,true
jsoup/javac/org/jsoup/safety/package-info,true,NA,NA,true,NA,NA
jsoup/javac/org/jsoup/safety/Cleaner,true,211,1565,true,6,true
jsoup/javac/org/jsoup/package-info,true,NA,NA,true,NA,NA
jsoup/javac/org/jsoup/UnsupportedMimeTypeException,true,15,221,true,0,NA
jsoup/javac/org/jsoup/HttpStatusException,true,15,221,true,0,NA
jsoup/javac/org/jsoup/Connection,true,144,881,true,8,NA
jsoup/javac/org/jsoup/helper/DescendableLinkedList,true,43,491,false,NA,false
jsoup/javac/org/jsoup/helper/Validate,true,17,531,true,0,true
jsoup/javac/org/jsoup/helper/HttpConnection,true,798,11729,false,NA,false
jsoup/javac/org/jsoup/helper/W3CDom,true,317,1350,true,NA,false
jsoup/javac/org/jsoup/helper/DataUtil,true,86,2503,true,64,true
jsoup/javac/org/jsoup/helper/StringUtil,true,41,1361,true,16,true
jsoup/javac/org/jsoup/nodes/Attribute,true,137,1588,true,21,true
jsoup/javac/org/jsoup/nodes/TextNode,true,152,1643,true,4,true
jsoup/javac/org/jsoup/nodes/DocumentType,true,79,738,true,0,true
jsoup/javac/org/jsoup/nodes/Node,true,477,6503,true,3,true
jsoup/javac/org/jsoup/nodes/Entities,true,121,2845,false,NA,false
jsoup/javac/org/jsoup/nodes/Comment,true,30,299,true,0,true
jsoup/javac/org/jsoup/nodes/Document,true,338,3193,true,12,true
jsoup/javac/org/jsoup/nodes/package-info,true,NA,NA,true,NA,NA
jsoup/javac/org/jsoup/nodes/XmlDeclaration,true,31,320,true,0,true
jsoup/javac/org/jsoup/nodes/FormElement,true,68,807,true,13,true
jsoup/javac/org/jsoup/nodes/Attributes,true,259,2970,false,NA,false
jsoup/javac/org/jsoup/nodes/DataNode,true,36,334,true,0,true
jsoup/javac/org/jsoup/nodes/Element,true,612,8822,true,22,true
jsoup/javac/org/jsoup/parser/TokenQueue,true,499,3956,true,68,true
jsoup/javac/org/jsoup/parser/Tag,true,397,3534,true,54,true
jsoup/javac/org/jsoup/parser/Tokeniser,true,367,3338,true,14,true
jsoup/javac/org/jsoup/parser/ParseErrorList,true,15,206,true,0,true
jsoup/javac/org/jsoup/parser/TokeniserState,true,6266,22459,false,NA,false
jsoup/javac/org/jsoup/parser/package-info,true,NA,NA,true,NA,NA
jsoup/javac/org/jsoup/parser/TreeBuilder,true,71,603,true,6,true
jsoup/javac/org/jsoup/parser/Parser,true,86,985,true,25,true
jsoup/javac/org/jsoup/parser/HtmlTreeBuilderState,true,4137,27218,false,NA,false
jsoup/javac/org/jsoup/parser/CharacterReader,true,520,4520,true,17,true
jsoup/javac/org/jsoup/parser/XmlTreeBuilder,true,107,1365,true,12,true
jsoup/javac/org/jsoup/parser/ParseError,true,20,286,true,0,true
jsoup/javac/org/jsoup/parser/HtmlTreeBuilder,true,3069,8966,true,65,false
jsoup/javac/org/jsoup/parser/Token,true,387,3197,false,NA,false
