Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests
scribejava/javac/org/scribe/utils/OAuthEncoder,true,162,686,false,NA,false
scribejava/javac/org/scribe/utils/StreamUtils,true,39,306,true,32,true
scribejava/javac/org/scribe/utils/MapUtils,true,111,283,false,NA,false
scribejava/javac/org/scribe/utils/Preconditions,true,58,534,true,32,true
scribejava/javac/org/scribe/model/OAuthRequest,true,67,481,false,NA,false
scribejava/javac/org/scribe/model/Parameter,true,147,526,false,NA,false
scribejava/javac/org/scribe/model/SignatureType,true,NA,43,false,NA,false
scribejava/javac/org/scribe/model/ParameterList,true,291,1301,false,NA,false
scribejava/javac/org/scribe/model/Request,true,520,3014,false,NA,false
scribejava/javac/org/scribe/model/Verb,true,NA,108,false,NA,false
scribejava/javac/org/scribe/model/RequestTuner,true,1,21,true,0,NA
scribejava/javac/org/scribe/model/Response,true,150,822,true,86,true
scribejava/javac/org/scribe/model/OAuthConstants,true,10,207,true,0,NA
scribejava/javac/org/scribe/model/OAuthConfig,true,96,562,false,NA,false
scribejava/javac/org/scribe/model/Verifier,true,3,93,true,0,NA
scribejava/javac/org/scribe/model/Token,true,103,779,false,NA,false
scribejava/javac/org/scribe/extractors/AccessTokenExtractor,true,2,9,true,0,NA
scribejava/javac/org/scribe/extractors/HeaderExtractorImpl,true,75,622,false,NA,false
scribejava/javac/org/scribe/extractors/BaseStringExtractor,true,2,9,true,0,NA
scribejava/javac/org/scribe/extractors/JsonTokenExtractor,true,56,198,true,14,true
scribejava/javac/org/scribe/extractors/HeaderExtractor,true,2,9,true,0,NA
scribejava/javac/org/scribe/extractors/RequestTokenExtractor,true,2,9,true,0,NA
scribejava/javac/org/scribe/extractors/TokenExtractorImpl,true,99,374,true,24,true
scribejava/javac/org/scribe/extractors/BaseStringExtractorImpl,true,69,401,true,19,true
scribejava/javac/org/scribe/extractors/TokenExtractor20Impl,true,82,249,true,18,true
scribejava/javac/org/scribe/builder/api/QWeiboApi,true,10,149,true,8,NA
scribejava/javac/org/scribe/builder/api/FreelancerApi,true,62,297,true,10,NA
scribejava/javac/org/scribe/builder/api/DiggApi,true,20,157,true,8,NA
scribejava/javac/org/scribe/builder/api/FacebookApi,true,95,276,true,48,NA
scribejava/javac/org/scribe/builder/api/NeteaseWeibooApi,true,17,211,true,16,NA
scribejava/javac/org/scribe/builder/api/LinkedInApi,true,132,516,false,NA,NA
scribejava/javac/org/scribe/builder/api/TrelloApi,true,10,117,true,8,NA
scribejava/javac/org/scribe/builder/api/GetGlueApi,true,9,149,true,8,NA
scribejava/javac/org/scribe/builder/api/ConstantContactApi,true,10,117,true,8,NA
scribejava/javac/org/scribe/builder/api/VimeoApi,true,9,117,true,8,NA
scribejava/javac/org/scribe/builder/api/MendeleyApi,true,14,167,true,8,NA
scribejava/javac/org/scribe/builder/api/RenrenApi,true,97,270,true,48,NA
scribejava/javac/org/scribe/builder/api/SinaWeiboApi20,true,99,295,true,48,NA
scribejava/javac/org/scribe/builder/api/YahooApi,true,9,117,true,8,NA
scribejava/javac/org/scribe/builder/api/GoogleApi,true,14,167,true,8,NA
scribejava/javac/org/scribe/builder/api/KaixinApi,true,14,199,true,8,NA
scribejava/javac/org/scribe/builder/api/DropBoxApi,true,26,82,true,6,NA
scribejava/javac/org/scribe/builder/api/SapoApi,true,14,199,true,8,NA
scribejava/javac/org/scribe/builder/api/LiveApi,true,97,298,true,48,NA
scribejava/javac/org/scribe/builder/api/XingApi,true,10,117,true,8,NA
scribejava/javac/org/scribe/builder/api/PlurkApi,true,38,237,true,10,NA
scribejava/javac/org/scribe/builder/api/UbuntuOneApi,true,11,139,true,8,NA
scribejava/javac/org/scribe/builder/api/SinaWeiboApi,true,10,149,true,8,NA
scribejava/javac/org/scribe/builder/api/ImgUrApi,true,10,101,true,8,NA
scribejava/javac/org/scribe/builder/api/FoursquareApi,true,9,117,true,8,NA
scribejava/javac/org/scribe/builder/api/MisoApi,true,9,149,true,8,NA
scribejava/javac/org/scribe/builder/api/Px500Api,true,10,117,true,8,NA
scribejava/javac/org/scribe/builder/api/TumblrApi,true,9,149,true,8,NA
scribejava/javac/org/scribe/builder/api/SohuWeiboApi,true,10,149,true,8,NA
scribejava/javac/org/scribe/builder/api/FlickrApi,true,26,82,true,6,NA
scribejava/javac/org/scribe/builder/api/VkontakteApi,true,116,315,true,58,NA
scribejava/javac/org/scribe/builder/api/YammerApi,true,12,139,true,8,NA
scribejava/javac/org/scribe/builder/api/ViadeoApi,true,95,298,true,48,NA
scribejava/javac/org/scribe/builder/api/TwitterApi,true,49,253,true,10,NA
scribejava/javac/org/scribe/builder/api/DefaultApi20,true,5,94,true,0,NA
scribejava/javac/org/scribe/builder/api/AWeberApi,true,9,149,true,8,NA
scribejava/javac/org/scribe/builder/api/EvernoteApi,true,119,235,true,28,NA
scribejava/javac/org/scribe/builder/api/ConstantContactApi2,true,98,383,false,NA,NA
scribejava/javac/org/scribe/builder/api/Foursquare2Api,true,38,171,true,16,NA
scribejava/javac/org/scribe/builder/api/NetProspexApi,true,9,149,true,8,NA
scribejava/javac/org/scribe/builder/api/MeetupApi,true,9,117,true,8,NA
scribejava/javac/org/scribe/builder/api/SimpleGeoApi,true,3,101,true,0,NA
scribejava/javac/org/scribe/builder/api/LoveFilmApi,true,9,149,true,8,NA
scribejava/javac/org/scribe/builder/api/DefaultApi10a,true,11,192,true,0,NA
scribejava/javac/org/scribe/builder/api/KaixinApi20,true,97,270,true,48,NA
scribejava/javac/org/scribe/builder/api/SkyrockApi,true,28,205,true,8,NA
scribejava/javac/org/scribe/builder/api/Api,true,3,9,true,0,NA
scribejava/javac/org/scribe/builder/ServiceBuilder,true,49,1100,false,NA,false
scribejava/javac/org/scribe/exceptions/OAuthSignatureException,false,NA,NA,false,NA,false
scribejava/javac/org/scribe/exceptions/OAuthConnectionException,true,3,49,true,0,NA
scribejava/javac/org/scribe/exceptions/OAuthParametersMissingException,false,NA,NA,false,NA,false
