Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests
javapoet/javac/com/squareup/javawriter/JavaWriter,true,524,12062,false,NA,false
javapoet/javac/com/squareup/javawriter/StringLiteral,true,32,768,true,0,true
