Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests,nbAttempt
org/bukkit/util/noise/NoiseGenerator,true,88,1281,true,0,NA,1
org/bukkit/util/noise/OctaveGenerator,true,159,1090,true,20,NA,1
org/bukkit/util/noise/PerlinNoiseGenerator,true,140,3507,true,42,NA,1
org/bukkit/util/noise/SimplexOctaveGenerator,true,88,797,true,20,NA,1
org/bukkit/util/noise/SimplexNoiseGenerator,true,703,10993,true,1622,NA,1
org/bukkit/util/ChatPaginator,true,137,2295,true,45,true,1
org/bukkit/util/StringUtil,true,8,349,true,10,true,1
org/bukkit/enchantments/EnchantmentTarget,true,22,1479,true,9,NA,2
org/bukkit/enchantments/Enchantment,true,159,1362,true,6,NA,1
org/bukkit/enchantments/EnchantmentWrapper,true,27,302,true,0,NA,1
org/bukkit/configuration/MemorySection,true,520,11054,true,372,true,6
org/bukkit/configuration/ConfigurationOptions,true,33,212,true,0,true,1
org/bukkit/configuration/file/FileConfigurationOptions,true,38,281,true,0,true,1
org/bukkit/configuration/file/YamlConfigurationOptions,true,21,360,true,0,true,1
org/bukkit/configuration/file/YamlConfiguration,true,144,2537,true,1,true,1
org/bukkit/configuration/file/YamlRepresenter,false,NA,NA,false,NA,false,6
org/bukkit/configuration/file/FileConfiguration,true,49,1287,true,6,true,1
org/bukkit/configuration/file/YamlConstructor,false,NA,NA,false,NA,false,6
org/bukkit/configuration/ConfigurationSection,true,0,630,true,0,NA,2
org/bukkit/configuration/MemoryConfigurationOptions,true,3,135,true,0,true,1
org/bukkit/configuration/InvalidConfigurationException,true,6,106,true,0,NA,1
org/bukkit/configuration/MemoryConfiguration,true,43,623,true,0,true,1
org/bukkit/configuration/serialization/DelegateDeserialization,true,4,49,true,0,NA,1
org/bukkit/configuration/serialization/SerializableAs,true,4,43,true,0,NA,1
org/bukkit/configuration/serialization/ConfigurationSerializable,true,0,11,true,0,NA,1
org/bukkit/configuration/serialization/ConfigurationSerialization,true,75,2991,true,99,true,3
org/bukkit/configuration/Configuration,true,5,59,true,0,NA,1
org/bukkit/Bukkit,true,119,3304,true,0,true,1
org/bukkit/Note,true,445,2546,true,6,true,1
org/bukkit/inventory/ShapedRecipe,true,87,1338,true,20,NA,1
org/bukkit/inventory/EntityEquipment,true,17,170,true,0,NA,1
org/bukkit/inventory/CraftingInventory,true,2,42,true,0,NA,1
org/bukkit/inventory/MerchantInventory,true,0,3,true,0,NA,1
org/bukkit/inventory/ShapelessRecipe,true,120,1179,true,9,NA,1
org/bukkit/inventory/BeaconInventory,true,1,17,true,0,NA,1
org/bukkit/inventory/Recipe,true,0,5,true,0,NA,1
org/bukkit/inventory/EnchantingInventory,true,1,17,true,0,NA,1
org/bukkit/inventory/FurnaceInventory,true,4,50,true,0,NA,1
org/bukkit/inventory/InventoryHolder,true,0,5,true,0,NA,1
org/bukkit/inventory/InventoryView,true,264,1434,true,0,NA,1
org/bukkit/inventory/AnvilInventory,true,0,3,true,0,NA,1
org/bukkit/inventory/ItemStack,false,NA,NA,false,NA,false,6
org/bukkit/inventory/PlayerInventory,true,13,132,true,0,NA,1
org/bukkit/inventory/BrewerInventory,true,2,22,true,0,NA,1
org/bukkit/inventory/DoubleChestInventory,true,1,18,true,0,NA,1
org/bukkit/inventory/meta/FireworkMeta,true,7,102,true,0,NA,1
org/bukkit/inventory/meta/LeatherArmorMeta,true,3,22,true,0,NA,1
org/bukkit/inventory/meta/SkullMeta,true,1,27,true,0,NA,1
org/bukkit/inventory/meta/BookMeta,true,11,122,true,0,NA,1
org/bukkit/inventory/meta/PotionMeta,true,9,66,true,0,NA,1
org/bukkit/inventory/meta/MapMeta,true,1,22,true,0,NA,1
org/bukkit/inventory/meta/ItemMeta,true,19,135,true,0,NA,1
org/bukkit/inventory/meta/EnchantmentStorageMeta,true,12,80,true,0,NA,1
org/bukkit/inventory/meta/Repairable,true,3,35,true,0,NA,1
org/bukkit/inventory/meta/FireworkEffectMeta,true,3,27,true,0,NA,1
org/bukkit/inventory/Inventory,true,53,423,true,0,NA,1
org/bukkit/inventory/HorseInventory,true,2,31,true,0,NA,1
org/bukkit/inventory/FurnaceRecipe,true,27,445,true,0,NA,1
org/bukkit/inventory/ItemFactory,true,13,94,true,0,NA,1
org/bukkit/TravelAgent,true,6,69,true,0,NA,1
org/bukkit/WeatherType,true,19,43,true,14,true,1
org/bukkit/ChatColor,true,194,2086,true,149,true,1
org/bukkit/Difficulty,true,62,313,true,46,true,1
org/bukkit/OfflinePlayer,true,3,84,true,0,NA,1
org/bukkit/entity/Item,true,4,31,true,0,NA,1
org/bukkit/entity/Creeper,true,1,17,true,0,NA,1
org/bukkit/entity/Animals,true,0,3,true,0,NA,1
org/bukkit/entity/Snowball,true,0,3,true,0,NA,1
org/bukkit/entity/IronGolem,true,1,17,true,0,NA,1
org/bukkit/entity/Player,true,229,1085,true,0,NA,1
org/bukkit/entity/Horse,true,217,511,true,0,NA,1
org/bukkit/entity/Ageable,true,3,60,true,0,NA,1
org/bukkit/entity/EnderSignal,true,0,3,true,0,NA,1
org/bukkit/entity/Minecart,true,14,101,true,0,NA,1
org/bukkit/entity/Giant,true,0,3,true,0,NA,1
org/bukkit/entity/EnderDragonPart,true,0,11,true,0,NA,1
org/bukkit/entity/MushroomCow,true,0,3,true,0,NA,1
org/bukkit/entity/Witch,true,0,3,true,0,NA,1
org/bukkit/entity/Weather,true,0,3,true,0,NA,1
org/bukkit/entity/Boat,true,4,59,true,0,NA,1
org/bukkit/entity/LivingEntity,true,50,394,true,0,NA,1
org/bukkit/entity/Bat,true,1,17,true,0,NA,1
org/bukkit/entity/Wolf,true,5,48,true,0,NA,1
org/bukkit/entity/StorageMinecart,true,0,10,true,0,NA,1
org/bukkit/entity/Squid,true,0,3,true,0,NA,1
org/bukkit/entity/FallingBlock,true,2,46,true,0,NA,1
org/bukkit/entity/WitherSkull,true,1,17,true,0,NA,1
org/bukkit/entity/Skeleton,true,54,401,true,0,NA,1
org/bukkit/entity/Sheep,true,1,20,true,0,NA,1
org/bukkit/entity/PoweredMinecart,true,0,10,true,0,NA,1
org/bukkit/entity/ItemFrame,true,6,34,true,0,NA,1
org/bukkit/entity/Chicken,true,0,3,true,0,NA,1
org/bukkit/entity/ThrownExpBottle,true,0,3,true,0,NA,1
org/bukkit/entity/Silverfish,true,0,3,true,0,NA,1
org/bukkit/entity/NPC,true,0,3,true,0,NA,1
org/bukkit/entity/EnderCrystal,true,0,3,true,0,NA,1
org/bukkit/entity/Spider,true,0,3,true,0,NA,1
org/bukkit/entity/Damageable,true,14,150,true,0,NA,1
org/bukkit/entity/CaveSpider,true,0,3,true,0,NA,1
org/bukkit/entity/PigZombie,true,2,31,true,0,NA,1
org/bukkit/entity/Egg,true,0,3,true,0,NA,1
org/bukkit/entity/Wither,true,0,3,true,0,NA,1
org/bukkit/entity/SmallFireball,true,0,3,true,0,NA,1
org/bukkit/entity/Ghast,true,0,3,true,0,NA,1
org/bukkit/entity/ComplexEntityPart,true,0,8,true,0,NA,1
org/bukkit/entity/Hanging,true,3,19,true,0,NA,1
org/bukkit/entity/Golem,true,0,3,true,0,NA,1
org/bukkit/entity/LargeFireball,true,0,3,true,0,NA,1
org/bukkit/entity/Villager,true,62,482,true,0,NA,1
org/bukkit/entity/Vehicle,true,3,17,true,0,NA,1
org/bukkit/entity/FallingSand,true,0,10,true,0,NA,1
org/bukkit/entity/Projectile,true,5,59,true,0,NA,1
org/bukkit/entity/Zombie,true,2,31,true,0,NA,1
org/bukkit/entity/Slime,true,1,17,true,0,NA,1
org/bukkit/entity/TNTPrimed,true,1,22,true,0,NA,1
org/bukkit/entity/LightningStrike,true,0,8,true,0,NA,1
org/bukkit/entity/AnimalTamer,true,0,10,true,0,NA,1
org/bukkit/entity/ThrownPotion,true,3,25,true,0,NA,1
org/bukkit/entity/HumanEntity,true,35,158,true,0,NA,1
org/bukkit/entity/CreatureType,true,35,1763,true,0,NA,1
org/bukkit/entity/EntityType,true,73,3910,true,32,true,1
org/bukkit/entity/Fireball,true,3,20,true,0,NA,1
org/bukkit/entity/Snowman,true,0,3,true,0,NA,1
org/bukkit/entity/Fish,true,0,3,true,0,NA,1
org/bukkit/entity/FishHook,true,1,20,true,0,NA,1
org/bukkit/entity/Ocelot,true,61,470,true,0,NA,1
org/bukkit/entity/Tameable,true,2,28,true,0,NA,1
org/bukkit/entity/Arrow,true,2,31,true,0,NA,1
org/bukkit/entity/ExperienceOrb,true,1,17,true,0,NA,1
org/bukkit/entity/Monster,true,0,3,true,0,NA,1
org/bukkit/entity/Enderman,true,3,17,true,0,NA,1
org/bukkit/entity/Flying,true,0,3,true,0,NA,1
org/bukkit/entity/Entity,true,2,249,true,0,NA,2
org/bukkit/entity/ComplexLivingEntity,true,0,11,true,0,NA,1
org/bukkit/entity/Blaze,true,0,3,true,0,NA,1
org/bukkit/entity/Painting,true,6,30,true,0,NA,1
org/bukkit/entity/Explosive,true,2,31,true,0,NA,1
org/bukkit/entity/EnderDragon,true,0,3,true,0,NA,1
org/bukkit/entity/minecart/CommandMinecart,true,2,29,true,0,NA,1
org/bukkit/entity/minecart/StorageMinecart,true,0,6,true,0,NA,1
org/bukkit/entity/minecart/RideableMinecart,true,0,3,true,0,NA,1
org/bukkit/entity/minecart/PoweredMinecart,true,0,3,true,0,NA,1
org/bukkit/entity/minecart/ExplosiveMinecart,true,0,3,true,0,NA,1
org/bukkit/entity/minecart/SpawnerMinecart,true,0,3,true,0,NA,1
org/bukkit/entity/minecart/HopperMinecart,true,0,6,true,0,NA,1
org/bukkit/entity/EnderPearl,true,0,3,true,0,NA,1
org/bukkit/entity/Creature,true,1,17,true,0,NA,1
org/bukkit/entity/MagmaCube,true,0,3,true,0,NA,1
org/bukkit/entity/WaterMob,true,0,3,true,0,NA,1
org/bukkit/entity/Cow,true,0,3,true,0,NA,1
org/bukkit/entity/Ambient,true,0,3,true,0,NA,1
org/bukkit/entity/Pig,true,1,20,true,0,NA,1
org/bukkit/entity/LeashHitch,true,0,3,true,0,NA,1
org/bukkit/entity/Firework,true,3,22,true,0,NA,1
org/bukkit/Color,true,169,3303,true,82,true,3
org/bukkit/Utility,true,0,57,true,0,NA,1
org/bukkit/TreeSpecies,true,68,356,true,54,true,1
org/bukkit/metadata/FixedMetadataValue,true,5,98,true,0,true,1
org/bukkit/metadata/Metadatable,true,7,47,true,0,NA,1
org/bukkit/metadata/MetadataValue,true,1,55,true,0,NA,1
org/bukkit/metadata/MetadataEvaluationException,true,3,37,true,0,true,1
org/bukkit/metadata/MetadataValueAdapter,true,40,510,true,0,true,2
org/bukkit/metadata/LazyMetadataValue,true,87,800,true,11,true,1
org/bukkit/metadata/MetadataConversionException,true,3,37,true,0,NA,1
org/bukkit/metadata/MetadataStoreBase,true,75,1242,true,0,true,1
org/bukkit/metadata/MetadataStore,true,13,74,true,0,NA,1
org/bukkit/WorldCreator,true,129,1450,true,0,NA,1
org/bukkit/FireworkEffect,false,NA,NA,false,NA,false,6
org/bukkit/map/MapRenderer,true,9,112,true,0,NA,1
org/bukkit/map/MinecraftFont,true,1574,10848,true,574,NA,1
org/bukkit/map/MapView,true,103,480,true,0,NA,1
org/bukkit/map/MapPalette,true,62,6468,true,2,NA,1
org/bukkit/map/MapCanvas,true,18,100,true,0,NA,1
org/bukkit/map/MapCursor,true,109,989,true,0,NA,1
org/bukkit/map/MapCursorCollection,true,54,480,true,0,NA,1
org/bukkit/map/MapFont,true,125,1186,true,4,NA,1
org/bukkit/plugin/InvalidDescriptionException,true,0,117,true,0,NA,1
org/bukkit/plugin/UnknownDependencyException,true,0,103,true,0,NA,1
org/bukkit/plugin/PluginLogger,true,32,346,true,4,NA,1
org/bukkit/plugin/PluginDescriptionFile,false,NA,NA,false,NA,false,6
org/bukkit/plugin/ServicePriority,true,31,82,true,26,NA,1
org/bukkit/plugin/IllegalPluginAccessException,true,3,48,true,0,NA,1
org/bukkit/plugin/PluginAwareness,true,14,40,true,0,NA,1
org/bukkit/plugin/java/JavaPluginLoader,true,281,4961,true,44,NA,1
org/bukkit/plugin/java/PluginClassLoader,true,57,1529,true,2,NA,1
org/bukkit/plugin/java/JavaPlugin,true,546,5075,true,3,NA,1
org/bukkit/plugin/InvalidPluginException,true,0,107,true,0,NA,1
org/bukkit/plugin/messaging/ReservedChannelException,true,3,71,true,0,true,1
org/bukkit/plugin/messaging/PluginMessageListener,true,4,20,true,0,NA,1
org/bukkit/plugin/messaging/MessageTooLargeException,true,18,173,true,0,NA,1
org/bukkit/plugin/messaging/ChannelNotRegisteredException,true,3,71,true,0,NA,1
org/bukkit/plugin/messaging/PluginMessageRecipient,true,4,28,true,0,NA,1
org/bukkit/plugin/messaging/Messenger,true,57,251,true,0,NA,1
org/bukkit/plugin/messaging/StandardMessenger,true,538,5910,true,728,true,2
org/bukkit/plugin/messaging/PluginMessageListenerRegistration,true,74,1228,true,42,true,1
org/bukkit/plugin/messaging/ChannelNameTooLongException,true,17,128,true,0,NA,1
org/bukkit/plugin/messaging/PluginChannelDirection,true,19,43,true,14,NA,1
org/bukkit/plugin/PluginLoadOrder,true,19,43,true,14,true,1
org/bukkit/plugin/EventExecutor,true,5,16,true,0,NA,1
org/bukkit/plugin/TimedRegisteredListener,true,46,829,true,0,true,1
org/bukkit/plugin/PluginManager,true,69,348,true,0,NA,1
org/bukkit/plugin/PluginBase,true,34,203,true,21,true,1
org/bukkit/plugin/RegisteredServiceProvider,true,38,427,true,0,NA,1
org/bukkit/plugin/Plugin,true,12,127,true,0,NA,1
org/bukkit/plugin/AuthorNagException,true,5,88,true,0,NA,1
org/bukkit/plugin/RegisteredListener,true,30,372,true,0,true,1
org/bukkit/plugin/ServicesManager,true,23,160,true,0,NA,1
org/bukkit/plugin/PluginLoader,true,7,81,true,0,NA,1
org/bukkit/plugin/SimplePluginManager,true,713,10957,true,862,true,2
org/bukkit/plugin/SimpleServicesManager,true,273,4776,true,246,NA,3
org/bukkit/potion/PotionBrewer,true,4,36,true,0,NA,1
org/bukkit/potion/PotionEffectTypeWrapper,true,13,167,true,0,true,1
org/bukkit/potion/Potion,true,248,3675,true,24,true,2
org/bukkit/potion/PotionEffectType,true,150,1373,true,6,true,1
org/bukkit/potion/PotionEffect,true,140,1821,true,12,NA,6
org/bukkit/potion/PotionType,true,154,961,true,117,true,1
org/bukkit/Art,true,148,1436,true,142,true,1
org/bukkit/Warning,false,NA,NA,false,NA,NA,6
org/bukkit/scoreboard/Score,true,2,47,true,0,NA,1
org/bukkit/scoreboard/Scoreboard,true,23,210,true,0,NA,1
org/bukkit/scoreboard/Objective,true,5,117,true,0,NA,1
org/bukkit/scoreboard/DisplaySlot,true,22,56,true,18,NA,1
org/bukkit/scoreboard/ScoreboardManager,true,0,10,true,0,NA,1
org/bukkit/scoreboard/Team,true,11,194,true,0,NA,1
org/bukkit/scoreboard/Criterias,true,0,114,true,0,NA,1
org/bukkit/PortalType,true,22,56,true,18,NA,1
org/bukkit/CropState,true,74,396,true,62,true,1
org/bukkit/block/DoubleChest,true,60,427,true,0,NA,1
org/bukkit/block/Beacon,true,0,6,true,0,NA,1
org/bukkit/block/Hopper,true,0,6,true,0,NA,1
org/bukkit/block/Biome,true,254,810,true,250,NA,1
org/bukkit/block/ContainerBlock,true,0,10,true,0,NA,1
org/bukkit/block/Jukebox,true,3,27,true,0,NA,1
org/bukkit/block/Dropper,true,0,11,true,0,NA,1
org/bukkit/block/PistonMoveReaction,true,53,290,true,42,NA,1
org/bukkit/block/CommandBlock,true,2,31,true,0,NA,1
org/bukkit/block/Chest,true,1,11,true,0,NA,1
org/bukkit/block/Dispenser,true,1,16,true,0,NA,1
org/bukkit/block/BrewingStand,true,2,25,true,0,NA,1
org/bukkit/block/Block,true,48,359,true,0,NA,1
org/bukkit/block/BlockFace,true,128,1647,true,110,true,1
org/bukkit/block/CreatureSpawner,true,9,101,true,0,NA,1
org/bukkit/block/NoteBlock,true,10,83,true,0,NA,1
org/bukkit/block/Skull,true,5,50,true,0,NA,1
org/bukkit/block/Sign,true,3,39,true,0,NA,1
org/bukkit/block/BlockState,true,17,163,true,0,NA,1
org/bukkit/block/Furnace,true,3,39,true,0,NA,1
org/bukkit/Sound,true,787,2539,true,782,true,1
org/bukkit/UnsafeValues,true,14,85,true,0,NA,1
org/bukkit/NetherWartsState,true,27,69,true,22,NA,1
org/bukkit/Instrument,true,57,336,true,50,true,1
org/bukkit/ChunkSnapshot,true,28,163,true,0,NA,1
